130.03379999999996 NA
155.90079999999986 NA
161.71599999999992 NA
161.97079999999994 NA
165.64539999999994 NA
164.29419999999988 NA
162.0965999999999 NA
165.77999999999986 NA
163.30959999999993 NA
161.3679999999999 NA
161.62839999999989 NA
166.2685999999999 NA
159.85519999999994 NA
162.88619999999992 NA
164.0805999999999 NA
163.12039999999988 NA
162.81859999999995 NA
162.39259999999987 NA
167.6147999999999 NA
160.46419999999995 NA
167.89079999999987 NA
162.79819999999987 NA
163.58499999999987 NA
159.7351999999999 NA
157.82419999999993 NA
160.67599999999987 NA
161.4419999999999 NA
163.19779999999994 NA
166.13119999999992 NA
165.06819999999993 NA
164.75919999999988 NA
165.67639999999992 NA
166.66679999999988 NA
167.69799999999984 NA
161.1729999999999 NA
162.39259999999993 NA
155.64919999999992 NA
166.41919999999988 NA
165.43919999999991 NA
161.1497999999999 NA
163.9199999999999 NA
167.80199999999994 NA
173.26339999999982 NA
170.96759999999986 NA
166.0657999999999 NA
170.02579999999986 NA
167.81719999999987 NA
163.74859999999984 NA
164.39039999999986 NA
166.37999999999988 NA
167.2669999999999 NA
166.6637999999999 NA
174.22719999999984 NA
166.0005999999999 NA
165.39619999999988 NA
165.0023999999999 NA
162.9765999999999 NA
167.41779999999991 NA
163.16839999999985 NA
164.33559999999986 NA
165.33214285714274 174.9362499999999
165.10073170731695 172.0155555555554
174.0614285714284 173.80399999999983
172.72545454545437 174.18117647058807
174.69393939393922 165.2994117647057
172.4731818181816 169.5249999999998
172.78583333333313 165.51615384615368
167.63962962962944 166.98260869565198
174.56624999999977 172.26807692307676
175.1377777777776 171.30608695652154
170.65166666666644 169.94961538461519
173.8511111111109 172.3056521739129
170.82999999999979 163.7742307692306
171.76185185185167 174.25652173913025
175.25208333333316 173.2419230769229
173.10074074074058 167.1634782608694
175.54416666666646 171.12999999999982
173.1029629629628 169.41478260869548
177.83166666666645 164.1023076923075
173.10555555555536 158.97782608695638
169.91583333333313 168.38307692307674
175.39111111111094 171.8495652173911
178.89624999999978 169.23307692307674
175.4966666666665 170.65391304347807
169.60583333333315 168.05538461538447
175.29296296296283 162.0917391304346
173.64916666666645 162.4465384615383
168.42925925925906 168.97565217391283
173.5499999999998 156.72730769230756
172.66111111111084 165.16173913043465
171.52791666666647 172.7315384615383
177.35074074074058 161.5873913043477
173.75208333333308 172.11807692307673
176.09814814814797 170.8265217391303
166.32333333333312 170.32038461538443
175.51222222222205 174.24130434782592
177.15041666666647 161.9476923076921
181.47888888888863 161.0578260869564
178.41999999999982 167.39653846153823
174.08481481481462 170.59217391304327
