179.96999999999974 130.03379999999996
179.96999999999974 155.90079999999986
198.44999999999976 161.71599999999992
198.44999999999976 161.97079999999994
198.44999999999976 165.64539999999994
198.44999999999976 164.29419999999988
198.44999999999976 162.0965999999999
198.44999999999976 165.77999999999986
198.44999999999976 163.30959999999993
198.44999999999976 161.3679999999999
198.44999999999976 161.62839999999989
209.2699999999998 166.2685999999999
209.2699999999998 159.85519999999994
209.2699999999998 162.88619999999992
209.2699999999998 164.0805999999999
209.2699999999998 163.12039999999988
209.2699999999998 162.81859999999995
209.2699999999998 162.39259999999987
209.2699999999998 167.6147999999999
209.2699999999998 160.46419999999995
209.2699999999998 167.89079999999987
209.2699999999998 162.79819999999987
209.2699999999998 163.58499999999987
210.73000000000008 159.7351999999999
210.73000000000008 157.82419999999993
210.73000000000008 160.67599999999987
210.73000000000008 161.4419999999999
210.73000000000008 163.19779999999994
210.73000000000008 166.13119999999992
210.73000000000008 165.06819999999993
210.73000000000008 164.75919999999988
210.73000000000008 165.67639999999992
210.73000000000008 166.66679999999988
210.73000000000008 167.69799999999984
210.73000000000008 161.1729999999999
210.73000000000008 162.39259999999993
210.73000000000008 155.64919999999992
222.96999999999983 166.41919999999988
222.96999999999983 165.43919999999991
222.96999999999983 161.1497999999999
222.96999999999983 163.9199999999999
222.96999999999983 167.80199999999994
222.96999999999983 173.26339999999982
222.96999999999983 170.96759999999986
222.96999999999983 166.0657999999999
222.96999999999983 170.02579999999986
222.96999999999983 167.81719999999987
222.96999999999983 163.74859999999984
222.96999999999983 164.39039999999986
225.99999999999983 166.37999999999988
225.99999999999983 167.2669999999999
225.99999999999983 166.6637999999999
225.99999999999983 174.22719999999984
225.99999999999983 166.0005999999999
225.99999999999983 165.39619999999988
225.99999999999983 165.0023999999999
225.99999999999983 162.9765999999999
225.99999999999983 167.41779999999991
225.99999999999983 163.16839999999985
225.99999999999983 164.33559999999986
225.99999999999983 166.8687999999999
225.99999999999983 166.34539999999987
234.37999999999982 173.98419999999987
234.37999999999982 173.22039999999987
234.37999999999982 171.49979999999985
234.37999999999982 170.8221999999999
234.37999999999982 169.0055999999999
234.37999999999982 167.33739999999986
234.37999999999982 173.37119999999985
234.37999999999982 173.37519999999986
234.37999999999982 170.28659999999985
234.37999999999982 173.14019999999985
234.37999999999982 167.16099999999983
234.37999999999982 172.9093999999999
234.37999999999982 174.20679999999984
234.37999999999982 170.36959999999988
234.37999999999982 173.24879999999987
234.37999999999982 171.40639999999988
234.37999999999982 170.6923999999998
234.37999999999982 166.6067999999999
234.37999999999982 169.11879999999985
234.37999999999982 173.7619999999999
234.37999999999982 173.87139999999988
234.37999999999982 173.26899999999986
234.37999999999982 168.79959999999988
234.37999999999982 169.2203999999999
234.37999999999982 167.82379999999986
234.37999999999982 168.68059999999986
234.37999999999982 164.80219999999986
234.37999999999982 169.21139999999988
234.37999999999982 172.15379999999988
234.37999999999982 170.0995999999999
234.37999999999982 172.90239999999983
234.37999999999982 173.67319999999992
234.37999999999982 168.4017999999998
234.37999999999982 174.92759999999987
234.37999999999982 169.2449999999999
234.37999999999982 172.08519999999982
234.37999999999982 172.68779999999987
234.37999999999982 172.4781999999999
